Date,Price,Open,High,Low,Vol.,Change %,50_days_MA,200_days_MA,365_days_MA,500_days_MA
2018-09-05,341.95,331.0,347.25,331.0,19.02M,2.95%,292.582,225.885,196.08753424657533,180.54969999999997
2018-08-05,332.15,336.3,336.6,330.25,8.11M,-0.90%,294.066,226.667,196.51794520547946,181.0471
2018-07-05,335.15,337.85,337.85,333.7,3.89M,0.22%,295.72700000000003,227.47125,196.94931506849315,181.5538
2018-04-05,334.4,333.75,337.3,329.5,6.66M,0.27%,297.143,228.29475000000002,197.3945205479452,182.0613
2018-03-05,333.5,335.5,335.9,329.15,6.87M,-0.76%,298.491,229.13825,197.8357534246575,182.5596
2018-02-05,336.05,349.2,351.65,335.0,16.02M,-1.28%,299.856,229.99974999999998,198.3517808219178,183.0641
2018-04-30,340.4,338.5,342.75,337.25,5.94M,1.04%,301.155,230.88725,198.9368493150685,183.5705
2018-04-27,336.9,333.0,337.65,331.05,8.80M,2.01%,302.423,231.7635,199.4941095890411,184.0719
2018-04-26,330.25,329.9,335.95,326.0,16.65M,0.50%,303.611,232.6155,200.03547945205477,184.5602
2018-04-25,328.6,330.8,334.0,327.75,6.31M,-0.89%,304.952,233.4835,200.57479452054795,185.05530000000002
2018-04-24,331.55,334.8,335.0,330.6,9.21M,-0.75%,306.24199999999996,234.38225000000003,201.10821917808218,185.55339999999998
2018-04-23,334.05,335.95,339.5,333.0,8.06M,-0.58%,307.534,235.28924999999998,201.64123287671234,186.0551
2018-04-20,336.0,335.95,343.25,334.6,11.91M,0.52%,308.92,236.21574999999996,202.21698630136984,186.56529999999998
2018-04-19,334.25,336.5,337.0,332.5,7.09M,-0.16%,310.219,236.97275,202.78493150684932,187.066
2018-04-18,334.8,338.2,339.75,333.4,6.70M,-0.49%,311.64799999999997,237.75424999999998,203.35191780821918,187.5491
2018-04-17,336.45,342.3,344.2,332.6,14.24M,-0.80%,312.956,238.5575,203.94136986301368,188.0657
2018-04-16,339.15,350.8,352.8,337.55,19.16M,-5.01%,314.202,239.352,204.55054794520552,188.5901
2018-04-13,357.05,357.9,361.0,354.4,5.94M,-0.38%,315.555,240.229,205.19753424657532,189.1537
2018-12-04,358.4,358.0,364.4,357.0,13.15M,0.73%,316.563,241.11499999999995,205.85753424657534,189.7221
2018-11-04,355.8,355.0,357.15,350.5,5.62M,0.72%,317.539,242.021,206.50452054794522,190.28240000000002
2018-10-04,353.25,360.5,362.35,351.5,8.20M,-1.41%,318.492,242.91925,207.13698630136986,190.8371
2018-09-04,358.3,361.9,368.6,357.0,9.56M,-1.59%,319.55699999999996,243.84924999999998,207.8027397260274,191.40439999999998
2018-06-04,364.1,362.0,368.35,356.45,13.30M,0.52%,320.663,244.80349999999999,208.47849315068493,191.9717
2018-05-04,362.2,362.6,372.35,359.8,28.89M,1.86%,321.848,245.7375,209.14232876712327,192.5424
2018-04-04,355.6,346.8,363.7,346.25,27.16M,3.64%,322.842,246.61425,209.7754794520548,193.10430000000002
2018-03-04,343.1,338.4,344.5,337.15,6.99M,1.16%,323.536,247.4255,210.37835616438355,193.64469999999997
2018-02-04,339.15,335.0,340.8,332.7,9.87M,3.76%,324.163,248.21374999999998,210.94890410958905,194.1745
2018-03-28,326.85,331.5,333.65,325.2,10.98M,-1.30%,324.505,248.93150000000003,211.4939726027397,194.679
2018-03-27,331.15,333.95,335.8,330.1,6.82M,-0.36%,324.929,249.66275,212.03616438356164,195.2061
2018-03-26,332.35,328.8,333.9,324.3,8.91M,0.45%,325.468,250.39725,212.60643835616435,195.7363
2018-03-23,330.85,330.0,334.8,329.6,8.58M,-2.17%,326.172,251.12474999999998,213.17931506849314,196.26739999999998
2018-03-22,338.2,338.5,340.25,334.8,9.26M,1.30%,327.237,251.90375,213.77164383561643,196.8079
2018-03-21,333.85,339.9,342.25,332.25,6.81M,-1.46%,328.181,252.6715,214.33397260273975,197.3335
2018-03-20,338.8,335.5,340.4,333.55,5.08M,0.92%,329.21299999999997,253.43675,214.90726027397264,197.87480000000002
2018-03-19,335.7,341.2,342.1,332.55,9.39M,-1.19%,330.277,254.2,215.4764383561644,198.40480000000002
2018-03-16,339.75,352.05,352.6,338.4,14.21M,-3.78%,331.29400000000004,254.99900000000002,216.0391780821918,198.9427
2018-03-15,353.1,354.05,358.4,351.1,4.33M,-0.27%,332.463,255.88775,216.67260273972602,199.5084
2018-03-14,354.05,351.0,354.9,349.6,3.82M,0.25%,333.61800000000005,256.80325,217.31041095890413,200.0794
2018-03-13,353.15,352.6,356.45,350.0,6.18M,0.16%,334.79799999999994,257.73875,217.95452054794524,200.65330000000003
2018-12-03,352.6,345.0,353.8,340.35,8.24M,3.25%,336.07700000000006,258.659,218.6205479452055,201.2039
2018-09-03,341.5,345.55,348.7,340.15,5.52M,-1.06%,336.718,259.49925,219.24753424657533,201.741
2018-08-03,345.15,350.8,351.9,341.05,7.67M,-0.76%,337.467,260.3615,219.87342465753426,202.2803
2018-07-03,347.8,345.0,355.3,343.25,15.60M,0.38%,338.505,261.24625,220.51315068493147,202.82
2018-06-03,346.5,355.15,357.95,345.0,8.88M,-1.58%,339.343,262.1375,221.14369863013698,203.34709999999998
2018-05-03,352.05,368.75,368.75,350.1,14.67M,-5.04%,340.086,263.04324999999994,221.7784931506849,203.87169999999998
2018-01-03,370.75,369.75,376.3,369.05,6.99M,0.23%,341.296,264.0345,222.4913698630137,204.4372
2018-02-28,369.9,370.0,373.65,367.15,8.01M,-0.71%,342.49199999999996,265.00275,223.2005479452055,204.97920000000002
2018-02-27,372.55,375.0,376.6,370.35,6.16M,0.13%,343.47100000000006,265.98350000000005,223.9261643835616,205.5129
2018-02-26,372.05,362.0,373.5,362.0,10.58M,3.29%,344.296,266.97425,224.63753424657534,206.0286
2018-02-23,360.2,360.1,364.6,358.75,6.75M,0.47%,344.82800000000003,267.9015,225.28506849315065,206.4975
2018-02-22,358.5,363.0,363.0,357.5,10.87M,-1.63%,345.159,268.82425,225.936301369863,206.96209999999996
2018-02-21,364.45,372.5,372.5,362.85,8.64M,-1.31%,345.805,269.81175,226.6023287671233,207.43030000000002
2018-02-20,369.3,370.35,370.9,366.5,3.97M,0.15%,346.48800000000006,270.824,227.28287671232877,207.91809999999998
2018-02-19,368.75,373.7,374.7,362.8,5.66M,-0.54%,347.175,271.84725000000003,227.95904109589037,208.3977
2018-02-16,370.75,378.0,379.4,367.6,8.55M,-1.34%,347.92,272.9105,228.6404109589041,208.84869999999998
2018-02-15,375.8,379.8,382.2,373.1,10.23M,-0.28%,348.715,274.00399999999996,229.33013698630137,209.31119999999999
2018-02-14,376.85,372.9,382.3,370.6,9.62M,1.36%,349.444,275.07625,230.04095890410957,209.76510000000002
2018-12-02,371.8,373.4,376.2,370.2,6.00M,0.83%,350.142,276.122,230.72397260273974,210.20740000000004
2018-09-02,368.75,369.9,373.2,368.0,8.82M,-1.63%,350.912,277.11975,231.39520547945204,210.6279
2018-08-02,374.85,379.9,380.0,372.2,12.45M,-0.78%,351.83700000000005,278.11525,232.06410958904107,211.0615
2018-07-02,377.8,380.4,385.4,375.2,12.71M,0.63%,352.76199999999994,279.127,232.74424657534246,211.4939
2018-06-02,375.45,363.0,379.85,356.5,25.29M,-5.14%,353.59,280.1445,233.4013698630137,211.9066
2018-05-02,395.8,381.0,398.0,380.0,9.88M,3.14%,354.786,281.23724999999996,234.1201369863014,212.36
2018-02-02,383.75,392.0,397.4,381.3,10.07M,-2.51%,355.776,282.28375,234.7946575342466,212.7885
2018-01-02,393.65,399.9,403.8,390.55,7.26M,-1.46%,356.95300000000003,283.35175,235.46999999999997,213.2339
2018-01-31,399.5,395.5,400.95,395.25,5.11M,0.92%,358.214,284.4405,236.1691780821918,213.6934
2018-01-30,395.85,400.0,402.3,395.0,6.96M,-0.85%,359.348,285.507,236.83931506849316,214.1473
2018-01-29,399.25,402.5,405.9,398.1,5.79M,-0.26%,360.19199999999995,286.5825,237.50520547945203,214.5986
2018-01-25,400.3,403.45,407.65,398.0,16.31M,-0.82%,361.03,287.66525,238.17246575342466,215.0415
2018-01-24,403.6,416.0,416.25,402.65,10.79M,-3.44%,361.98600000000005,288.76025000000004,238.85397260273973,215.48119999999997
2018-01-23,418.0,422.8,422.8,414.75,6.19M,-0.92%,363.28100000000006,289.95075,239.55876712328765,215.98579999999998
2018-01-22,421.9,419.05,424.4,418.45,4.64M,0.92%,364.55299999999994,291.15925000000004,240.25465753424658,216.5019
2018-01-19,418.05,415.2,421.95,415.05,3.89M,-0.21%,365.63199999999995,292.3655,240.93424657534246,217.00680000000003
2018-01-18,418.95,424.0,428.3,414.45,9.58M,-0.95%,366.767,293.56275,241.64109589041095,217.4915
2018-01-17,422.95,422.05,424.5,410.1,10.20M,0.25%,368.11400000000003,294.74725,242.36342465753424,217.965
2018-01-16,421.9,433.0,435.2,419.5,5.62M,-2.42%,369.69,295.8805,243.08972602739726,218.43269999999998
2018-01-15,432.35,438.05,440.05,431.05,4.04M,-1.09%,371.55400000000003,297.068,243.85876712328766,218.9452
2018-12-01,437.1,437.0,441.45,432.1,7.41M,0.54%,373.75899999999996,298.28725,244.6294520547945,219.455
2018-11-01,434.75,433.5,437.6,432.9,4.57M,0.33%,375.83099999999996,299.512,245.39712328767126,219.9515
2018-10-01,433.3,438.0,439.3,431.3,4.70M,-0.97%,377.85,300.72700000000003,246.1453424657534,220.44129999999998
2018-09-01,437.55,434.25,443.5,433.0,12.63M,0.92%,379.98400000000004,302.0175,246.89150684931505,220.94519999999997
2018-08-01,433.55,432.0,436.2,431.65,4.64M,0.45%,381.89099999999996,303.28974999999997,247.63465753424657,221.4295
2018-05-01,431.6,431.25,436.35,429.8,7.02M,0.38%,383.84600000000006,304.56149999999997,248.36849315068494,221.9027
2018-04-01,429.95,430.0,433.3,425.75,8.40M,-0.91%,385.66900000000004,305.8345,249.08616438356162,222.368
2018-03-01,433.9,440.4,441.4,431.95,9.79M,-1.23%,387.63300000000004,307.1615,249.8295890410959,222.84069999999997
2018-02-01,439.3,428.85,440.85,422.0,15.33M,3.50%,389.624,308.53125,250.57876712328766,223.3186
2018-01-01,424.45,430.95,436.4,422.25,6.81M,-1.71%,391.051,309.80025,251.30027397260272,223.77579999999998
2017-12-29,431.85,418.0,433.45,417.15,8.64M,3.17%,392.60699999999997,311.10625,252.04383561643834,224.247
2017-12-28,418.6,423.5,423.7,416.0,5.02M,-0.91%,393.91600000000005,312.3455,252.75424657534242,224.6915
2017-12-27,422.45,423.5,428.45,420.3,3.67M,-0.41%,395.31300000000005,313.58425,253.47630136986302,225.15240000000003
2017-12-26,424.2,422.0,425.15,421.15,3.70M,0.52%,396.967,314.80550000000005,254.20219178082192,225.6357
2017-12-22,422.0,422.05,426.4,420.9,5.35M,0.29%,398.504,315.98625,254.9346575342466,226.11030000000002
2017-12-21,420.8,424.0,426.05,419.55,4.89M,-0.43%,399.96399999999994,317.1685,255.65383561643839,226.5806
2017-12-20,422.6,421.95,427.75,419.25,11.19M,0.60%,401.486,318.36275,256.3767123287671,227.0436
2017-12-19,420.1,407.35,421.7,407.35,9.69M,3.52%,402.847,319.54850000000005,257.0778082191781,227.49630000000002
2017-12-18,405.8,399.0,409.9,389.3,5.36M,0.17%,403.548,320.63375,257.73095890410957,227.939
2017-12-15,405.1,406.5,409.0,404.2,5.61M,0.67%,404.25200000000007,321.7375,258.3776712328767,228.3789
2017-12-14,402.4,404.0,404.55,398.2,4.67M,0.11%,404.849,322.68775,259.0123287671233,228.8163
2017-12-13,401.95,407.0,409.85,400.0,5.14M,-1.20%,405.44699999999995,323.61625,259.6582191780822,229.2679
2017-12-12,406.85,411.55,415.5,405.95,6.15M,-0.80%,406.38,324.53425,260.3084931506849,229.73239999999998
2017-11-12,410.15,412.0,415.2,409.05,5.07M,-0.24%,407.41299999999995,325.447,260.9672602739726,230.20170000000002
2017-08-12,411.15,406.0,413.75,406.0,12.29M,2.28%,408.34700000000004,326.356,261.6190410958904,230.6719
2017-07-12,402.0,398.0,405.3,397.15,8.00M,1.25%,409.001,327.2475,262.2423287671233,231.124
2017-06-12,397.05,400.2,404.0,395.0,5.57M,-1.29%,409.56699999999995,328.10650000000004,262.8572602739726,231.5598
2017-05-12,402.25,404.55,405.5,396.55,7.14M,-0.35%,410.19699999999995,328.95099999999996,263.47945205479454,232.0147
2017-04-12,403.65,405.8,411.25,401.7,10.04M,1.19%,410.754,329.7652499999999,264.1021917808219,232.46159999999998
2017-01-12,398.9,407.9,410.25,396.5,7.96M,-1.30%,411.195,330.55875,264.7012328767123,232.9095
2017-11-30,404.15,410.4,412.25,402.25,25.65M,-2.37%,411.84200000000004,331.32775000000004,265.31164383561645,233.3644
2017-11-29,413.95,415.9,419.45,412.05,4.33M,-0.48%,412.74600000000004,332.13449999999995,265.946301369863,233.8456
2017-11-28,415.95,419.8,422.25,414.5,6.22M,-1.29%,413.568,332.95675000000006,266.60602739726033,234.3539
2017-11-27,421.4,423.0,424.75,417.8,7.95M,-0.96%,414.44,333.7625,267.2698630136986,234.8773
2017-11-24,425.5,427.0,429.95,424.25,5.11M,-0.18%,415.441,334.55699999999996,267.9512328767123,235.4073
2017-11-23,426.25,428.6,431.05,422.45,7.37M,-0.55%,416.05,335.37625,268.5980821917808,235.93679999999998
2017-11-22,428.6,425.45,433.0,424.5,7.90M,1.03%,416.94699999999995,336.18275,269.2878082191781,236.4618
2017-11-21,424.25,424.45,430.0,422.5,6.75M,0.30%,417.55899999999997,336.92550000000006,269.9695890410959,236.9715
2017-11-20,423.0,421.0,425.7,420.1,4.05M,0.28%,418.02899999999994,337.65350000000007,270.6642465753425,237.5011
2017-11-17,421.8,419.45,423.45,417.0,6.19M,2.02%,418.548,338.41274999999996,271.3143835616438,238.02259999999998
2017-11-16,413.45,411.35,415.9,411.35,6.29M,1.17%,418.832,339.1475,271.9519178082192,238.5265
2017-11-15,408.65,414.3,417.55,407.0,9.87M,-1.36%,418.999,339.881,272.56219178082193,239.01420000000002
2017-11-14,414.3,418.55,421.85,410.65,8.99M,-0.91%,419.21299999999997,340.6195,273.18671232876716,239.511
2017-11-13,418.1,423.0,427.5,416.1,9.86M,-1.05%,419.215,341.3725,273.8250684931507,240.0204
2017-10-11,422.55,438.95,438.95,420.0,22.53M,-4.00%,419.228,342.1885,274.4595890410959,240.5333
2017-09-11,440.15,442.1,450.9,425.65,40.55M,0.44%,419.67,343.08075,275.11808219178084,241.08890000000002
2017-08-11,438.2,448.0,455.0,431.3,11.19M,-3.02%,420.055,343.97175000000004,275.74479452054794,241.637
2017-07-11,451.85,458.2,465.9,450.05,13.27M,-2.39%,420.63300000000004,344.93699999999995,276.41479452054796,242.20589999999999
2017-06-11,462.9,445.75,468.0,443.55,19.46M,3.40%,421.453,345.974,277.09589041095893,242.7962
2017-03-11,447.7,434.0,449.35,432.65,8.12M,2.94%,421.76,346.92800000000005,277.7317808219178,243.35139999999998
2017-02-11,434.9,435.7,440.4,429.9,8.26M,-0.65%,421.71600000000007,347.75849999999997,278.3154794520548,243.8841
2017-01-11,437.75,430.95,439.95,428.45,7.31M,2.18%,421.77600000000007,348.59674999999993,278.9021917808219,244.4255
2017-10-31,428.4,438.85,438.85,427.3,6.21M,-1.87%,421.67799999999994,349.4475,279.4412328767123,244.9411
2017-10-30,436.55,428.25,440.95,428.25,7.68M,1.55%,421.65799999999996,350.37375,279.99383561643833,245.4702
2017-10-27,429.9,422.05,434.35,422.05,7.41M,2.50%,421.585,351.27925000000005,280.52438356164384,245.9919
2017-10-26,419.4,421.7,422.4,417.0,6.21M,-0.60%,421.34100000000007,352.13274999999993,281.0419178082191,246.4877
2017-10-25,421.95,421.0,424.4,415.1,5.67M,1.42%,421.181,352.992,281.56301369863013,246.98260000000002
2017-10-24,416.05,422.75,423.8,415.05,4.54M,-1.58%,420.824,353.78299999999996,282.1112328767123,247.4707
2017-10-23,422.75,429.1,430.85,421.0,4.01M,-0.98%,420.49300000000005,354.621,282.6716438356164,247.9718
2017-10-19,426.95,433.0,433.1,424.25,1.31M,-1.44%,420.54299999999995,355.49775,283.2494520547945,248.47560000000001
2017-10-18,433.2,432.25,437.3,426.6,5.54M,0.21%,420.57,356.39349999999996,283.87219178082194,248.9866
2017-10-17,432.3,435.75,435.75,430.2,5.14M,-1.09%,420.84399999999994,357.26275000000004,284.5071232876713,249.50740000000002
2017-10-16,437.05,426.3,438.0,425.85,8.48M,2.88%,421.1360000000001,358.14375,285.14246575342463,250.03659999999996
2017-10-13,424.8,421.0,429.3,418.9,6.97M,1.11%,421.148,358.9425,285.74150684931504,250.5908
2017-12-10,420.15,415.5,421.8,409.35,5.44M,1.12%,421.111,359.72275,286.34095890410964,251.17740000000003
2017-11-10,415.5,424.9,424.9,414.1,4.32M,-1.91%,421.005,360.46275,286.92328767123286,251.74140000000003
2017-10-10,423.6,425.6,428.9,421.4,5.06M,-0.47%,421.025,361.24,287.5705479452055,252.3233
2017-09-10,425.6,424.0,432.1,423.05,4.41M,0.18%,421.135,362.07675,288.2591780821918,252.911
2017-06-10,424.85,422.0,426.0,416.2,5.31M,0.37%,421.51599999999996,362.91175,288.9558904109589,253.487
2017-05-10,423.3,423.0,425.8,420.1,4.61M,-0.06%,421.88,363.73425,289.6502739726027,254.0546
2017-04-10,423.55,417.55,426.0,412.7,7.66M,1.81%,422.30299999999994,364.55825,290.33643835616436,254.65
2017-03-10,416.0,428.0,428.0,415.0,9.70M,3.61%,422.584,365.37125,291.0068493150685,255.2281
2017-09-29,401.5,401.4,405.0,397.4,7.52M,0.02%,422.477,366.11625,291.62630136986303,255.7754
2017-09-28,401.4,406.95,406.95,399.0,4.85M,-0.86%,422.302,366.8639999999999,292.23232876712325,256.3356
2017-09-27,404.9,413.5,414.25,402.0,4.73M,-1.54%,422.17699999999996,367.59875,292.84068493150687,256.9118
2017-09-26,411.25,409.4,413.9,403.3,5.08M,0.75%,422.36199999999997,368.39450000000005,293.46808219178087,257.4925
2017-09-25,408.2,413.65,415.3,404.6,6.96M,-0.87%,422.585,369.1175,294.0932876712329,258.0739
2017-09-22,411.8,414.0,422.15,408.85,9.78M,-0.45%,422.776,369.846,294.7295890410959,258.6582
2017-09-21,413.65,415.4,418.45,408.8,6.95M,-0.28%,422.976,370.57525000000004,295.36506849315066,259.2407
2017-09-20,414.8,422.75,422.75,413.0,5.18M,-2.09%,423.29400000000004,371.272,295.99520547945207,259.8397
2017-09-19,423.65,415.0,427.7,414.0,28.21M,4.62%,423.684,372.0227499999999,296.6576712328767,260.4521
2017-09-18,404.95,411.85,413.0,403.2,8.97M,0.80%,423.50399999999996,372.69325000000003,297.2706849315069,261.0222
2017-09-15,401.75,402.85,406.75,400.0,9.68M,-0.66%,423.22,373.39425000000006,297.8527397260274,261.5767
2017-09-14,404.4,390.75,406.6,390.25,11.48M,3.79%,422.88,374.08099999999996,298.44342465753425,262.13939999999997
2017-09-13,389.65,391.0,393.95,387.2,6.54M,0.36%,422.163,374.68199999999996,298.9793150684931,262.6569
2017-12-09,388.25,378.7,390.0,375.5,9.27M,3.45%,421.403,375.28974999999997,299.5490410958904,263.17760000000004
2017-11-09,375.3,380.0,380.0,374.2,5.40M,0.07%,420.33700000000005,375.81975,300.09109589041094,263.6617
2017-08-09,375.05,381.0,381.8,374.05,7.47M,-0.82%,419.353,376.37825,300.6327397260274,264.16339999999997
2017-07-09,378.15,383.7,384.4,376.0,7.94M,-1.19%,418.4560000000001,376.91375,301.16835616438357,264.6762
2017-06-09,382.7,385.0,386.7,381.85,5.95M,-1.40%,417.6739999999999,377.44300000000004,301.73534246575343,265.19759999999997
2017-05-09,388.15,385.7,389.5,383.4,4.48M,1.24%,417.168,377.93675,302.3212328767123,265.71669999999995
2017-04-09,383.4,393.0,396.05,380.5,8.43M,-1.91%,416.663,378.31375,302.9067123287671,266.2244
2017-01-09,390.85,379.35,392.85,378.65,7.38M,3.80%,416.194,378.733,303.5260273972603,266.75019999999995
2017-08-31,376.55,380.05,380.45,375.8,4.69M,-0.52%,415.36299999999994,379.08775,304.1090410958904,267.23460000000006
2017-08-30,378.5,380.85,382.75,377.45,3.73M,0.64%,414.48199999999997,379.455,304.6997260273973,267.7478
2017-08-29,376.1,379.0,382.35,374.45,4.69M,-0.84%,413.2010000000001,379.7914999999999,305.2872602739726,268.2575
2017-08-28,379.3,385.85,387.4,378.3,4.40M,-1.26%,412.023,380.17325,305.88849315068495,268.78
2017-08-24,384.15,380.1,385.95,380.1,5.21M,1.11%,410.6689999999999,380.56450000000007,306.5163013698631,269.3293
2017-08-23,379.95,376.0,381.15,373.35,4.45M,1.70%,409.01,380.92224999999996,307.1413698630137,269.8639
2017-08-22,373.6,378.8,379.95,372.25,4.16M,-0.20%,407.528,381.25125,307.7467123287671,270.3777
2017-08-21,374.35,382.0,382.55,371.3,5.12M,-1.59%,406.31699999999995,381.57425,308.35945205479453,270.89779999999996
2017-08-18,380.4,381.75,383.0,377.0,5.86M,-1.27%,405.17,381.9264999999999,308.9006849315069,271.4259
2017-08-17,385.3,392.45,392.45,384.5,5.97M,-1.01%,404.30800000000005,382.32599999999996,309.4672602739726,271.9558
2017-08-16,389.25,379.45,390.7,375.5,11.02M,3.69%,403.362,382.79400000000004,310.05205479452053,272.5132
2017-08-14,375.4,380.0,381.8,372.6,8.22M,0.24%,402.272,383.24625,310.58671232876713,273.04189999999994
2017-11-08,374.5,376.0,379.1,358.5,14.70M,-1.50%,401.37399999999997,383.68550000000005,311.11506849315066,273.5755
2017-10-08,380.2,401.0,403.6,375.25,28.11M,-8.62%,400.539,384.1505,311.66027397260274,274.1111
2017-09-08,416.05,428.8,429.9,415.0,10.85M,-3.24%,400.53899999999993,384.81825000000003,312.32178082191786,274.6955
2017-08-08,430.0,432.0,435.5,426.0,7.13M,0.00%,400.68399999999997,385.52375,313.0242465753425,275.3139
2017-07-08,430.0,438.6,439.8,425.3,6.46M,-1.29%,400.745,386.20050000000003,313.73027397260273,275.9312
2017-04-08,435.6,435.1,438.75,433.45,4.17M,0.96%,400.793,386.897,314.4490410958904,276.56059999999997
2017-03-08,431.45,441.0,441.5,429.6,6.20M,-2.02%,400.77600000000007,387.58349999999996,315.15054794520546,277.17960000000005
2017-02-08,440.35,449.5,449.95,438.15,4.05M,-1.47%,400.842,388.342,315.8631506849315,277.8162
2017-01-08,446.9,446.55,452.35,445.7,4.01M,0.52%,401.284,389.02924999999993,316.59205479452055,278.4619
2017-07-31,444.6,446.25,449.7,443.7,3.80M,-0.28%,401.773,389.71375,317.3128767123288,279.11629999999997
2017-07-28,445.85,444.6,447.45,442.45,3.37M,0.10%,402.38,390.46350000000007,318.0321917808219,279.763
2017-07-27,445.4,459.0,460.95,440.3,13.74M,-2.60%,402.816,391.1675,318.7458904109589,280.4063
2017-07-26,457.3,457.2,458.7,455.0,3.64M,0.26%,403.45,391.87950000000006,319.49068493150685,281.0595
2017-07-25,456.1,462.15,464.7,454.7,7.05M,-1.70%,404.075,392.60875,320.2324657534246,281.7126
2017-07-24,464.0,464.95,468.35,461.0,3.77M,-0.13%,404.889,393.37825,321.00397260273974,282.36940000000004
2017-07-21,464.6,460.0,465.9,457.6,3.15M,0.97%,405.71,394.08324999999996,321.78287671232874,283.03169999999994
2017-07-20,460.15,463.5,464.35,457.35,3.32M,-0.10%,406.593,394.73,322.53465753424655,283.67690000000005
2017-07-19,460.6,453.0,462.9,453.0,3.40M,0.98%,407.775,395.365,323.29506849315067,284.30379999999997
2017-07-18,456.15,452.6,459.5,452.6,2.35M,0.44%,408.87,395.936,324.0517808219178,284.9275
2017-07-17,454.15,455.0,458.35,453.25,4.92M,0.63%,409.855,396.546,324.81561643835613,285.5333
2017-07-14,451.3,460.0,460.0,450.4,3.97M,-1.69%,410.656,397.12675,325.583698630137,286.1235
2017-07-13,459.05,464.5,464.5,455.55,4.38M,-0.42%,411.673,397.75,326.3864383561644,286.72810000000004
2017-12-07,461.0,461.0,463.8,456.6,6.05M,0.89%,412.65700000000004,398.3875,327.1876712328767,287.34040000000005
2017-11-07,456.95,452.0,462.3,451.0,12.07M,2.24%,413.52299999999997,398.992,327.96438356164384,287.9328
2017-10-07,446.95,460.0,460.0,442.55,1.19M,2.31%,414.166,399.52475,328.7157534246575,288.4909
2017-07-07,436.85,434.45,441.45,432.25,5.31M,-0.06%,414.43,400.0245,329.4445205479452,289.0246
2017-06-07,437.1,435.4,438.8,433.8,4.04M,1.24%,415.07300000000004,400.55875,330.181095890411,289.57689999999997
2017-05-07,431.75,428.9,433.95,427.4,5.05M,1.14%,415.673,401.07449999999994,330.8957534246575,290.1218
2017-04-07,426.9,434.2,436.4,426.0,5.02M,-0.78%,416.12300000000005,401.55125,331.5927397260274,290.662
2017-03-07,430.25,431.5,434.7,426.25,6.23M,-0.53%,416.935,402.03225,332.2886301369863,291.2192
2017-06-30,432.55,433.9,435.6,428.05,4.78M,-0.70%,417.82099999999997,402.515,332.99041095890414,291.7727
2017-06-29,435.6,444.5,446.25,434.0,11.09M,-1.56%,419.027,403.02175000000005,333.707397260274,292.3348
2017-06-28,442.5,443.9,446.8,440.15,4.96M,0.05%,420.376,403.56025,334.4409589041096,292.8994
2017-06-27,442.3,443.8,444.5,434.4,5.92M,-0.19%,421.65899999999993,404.08950000000004,335.1761643835616,293.4536
2017-06-23,443.15,454.0,456.5,442.4,6.75M,-2.11%,422.86800000000005,404.60949999999997,335.9328767123288,294.01529999999997
2017-06-22,452.7,458.85,463.0,451.6,5.01M,-1.01%,424.159,405.08775,336.71602739726023,294.5932
2017-06-21,457.3,466.0,466.0,455.5,5.44M,-2.16%,425.63699999999994,405.58225,337.51931506849314,295.17179999999996
2017-06-20,467.4,457.0,470.75,456.0,12.01M,3.33%,427.168,406.1402499999999,338.3667123287671,295.7815
2017-06-19,452.35,453.8,456.4,450.5,3.87M,-0.75%,428.684,406.63575,339.1756164383562,296.3545
2017-06-16,455.75,454.7,458.4,452.0,7.04M,1.66%,430.22900000000004,407.12300000000005,339.9793150684931,296.9438
2017-06-15,448.3,452.0,457.85,446.95,3.88M,-0.81%,431.67299999999994,407.54400000000004,340.7619178082192,297.5195
2017-06-14,451.95,450.8,453.4,447.05,3.61M,0.53%,433.126,407.99275,341.53657534246577,298.1048
2017-06-13,449.55,457.15,458.75,448.0,3.58M,-1.47%,434.434,408.4625,342.2867123287671,298.6861
2017-12-06,456.25,463.75,465.25,455.2,4.34M,-2.32%,435.96,409.02825000000007,343.05602739726027,299.28010000000006
2017-09-06,467.1,459.95,468.0,455.0,4.60M,1.37%,437.83,409.66799999999995,343.86465753424653,299.905
2017-08-06,460.8,459.5,463.45,457.35,4.07M,0.61%,439.559,410.33775,344.6415068493151,300.51
2017-07-06,458.0,462.55,463.65,453.5,5.25M,-0.65%,441.111,410.972,345.41835616438357,301.1085
2017-06-06,461.0,482.9,484.35,457.6,8.02M,-3.59%,442.625,411.61525,346.1880821917808,301.7021
2017-05-06,478.15,478.3,481.9,475.2,2.46M,-0.13%,444.40299999999996,412.35175000000004,347.00013698630136,302.3236
2017-02-06,478.75,480.0,485.95,477.7,4.32M,0.44%,446.47,413.0545,347.81164383561645,302.943
2017-01-06,476.65,476.95,479.7,473.55,3.00M,0.11%,448.51300000000003,413.76849999999996,348.61301369863014,303.5548
2017-05-31,476.15,482.3,483.0,474.8,5.39M,-1.07%,450.432,414.4552499999999,349.41410958904106,304.17470000000003
2017-05-30,481.3,482.7,487.0,480.0,3.10M,-0.04%,451.737,415.18325,350.22698630136983,304.7983
2017-05-29,481.5,482.5,485.0,471.8,4.25M,0.08%,452.76700000000005,415.892,351.05328767123285,305.42190000000005
2017-05-26,481.1,474.1,488.25,473.5,7.69M,1.07%,453.789,416.53200000000004,351.8776712328767,306.03760000000005
